web-scraper-order,web-scraper-start-url,maillinks,maillinks-href,sublinks,sublinks-href,linkstext
"1586526109-586","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=6","اخر الاخبار 
                                        
                                        الدفاع المدني تحذّر من «سيول» قادمة من إيران
                                        بغداد / الصباح
حذرت مديرية الدفاع المدني من سيول قادمة من ايران، مقدمة عدة نصائح للمواطنين يجب اتباعها.","http://alsabaah.iq/22524/%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%85%D8%AF%D9%86%D9%8A-%D8%AA%D8%AD%D8%B0-%D8%B1-%D9%85%D9%86-%D8%B3%D9%8A%D9%88%D9%84-%D9%82%D8%A7%D8%AF%D9%85%D8%A9-%D9%85%D9%86-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86","بغداد / الصباح"
"1586526089-449","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=7","اخر الاخبار 
                                        
                                        الصحة: إجراءات الوقاية من {كورونا} مطابقة للمعايير الدولية
                                        بغداد / هدى العزاوي المحافظات / مراسلو الصباح

ودعا الى عدم الانجرار وراء الشائعات التي تدعي وجود اصابات، وتهدف الى نشر الذعر بين المواطنين، مؤكدا وجود مراكز خاصة في جميع المنافذ الحدودية، لفحص الوافدين، ونقل اية حالة اشتباه الى مراكز","http://alsabaah.iq/22281/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%88%D9%82%D8%A7%D9%8A%D8%A9-%D9%85%D9%86-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%85%D8%B7%D8%A7%D8%A8%D9%82%D8%A9-%D9%84%D9%84%D9%85%D8%B9%D8%A7%D9%8A%D9%8A%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D8%A9","واكد القيسي ان الحركة التجارية بين البلدين مستمرة، الا انها تخضع هي الاخرى لشروط تتمثل بإخضاع سائقي مركبات الحمل للفحص الطبي واتخاذ تدابير الوقاية اللازمة، مشيرا الى ان هذه الاجراءات تتم بتنسيق عال مع منظمة الصحة العالمية."
"1586526142-841","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","5","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=5","اخر الاخبار 
                                        
                                        الصحة العالمية تشيد بإجراءات مكافحة (كورونا) في العراق
                                        بغداد / المحافظات / مراسلو الصباح
أكدت منظمة الصحة العالمية، أن حالات الشفاء من مرض (كورونا) ستزداد في العراق، كما اكدت ان الاجراءات التي تتبعها الجهات المعنية في المطارات تتطابق مع المعايير الدولية.","http://alsabaah.iq/23175/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9-%D8%AA%D8%B4%D9%8A%D8%AF-%D8%A8%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","من جانبه، بين رئيس قسم الاعلام، عضو مجلس الادارة في العتبة العلوية فائق الشمري لـ”الصباح”، ان العتبة وزعت اكثر من 100 الف بروشور تعليمي بين الزائرين وابناء المحافظة، فضلا عن نشر 200 لافتة ارشادية لأعراض المرض وطرق الوقاية منه في محيط الصحن الحيدري الشريف وشوارع المدينة القديمة، لافتاً الى ان العتبة عقدت ندوة حوارية متخصصة للتعريف بفايروس (كورونا) وطرق الوقاية منه."
"1586526100-535","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=7","اخر الاخبار 
                                        
                                        الثقافة تعد دراسة ستراتيجية للنهوض بالسياحة في البلاد
                                        بغداد / اسراء السامرائي 
أعدت وزارة الثقافة والسياحة والآثار دراسة ستراتيجية للنهوض بالقطاع السياحي في البلاد، بينما نسقت مع شبكة الاعلام العراقي لترويج الاماكن السياحية .","http://alsabaah.iq/22365/%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D8%A9-%D8%AA%D8%B9%D8%AF-%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9-%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A%D8%A9-%D9%84%D9%84%D9%86%D9%87%D9%88%D8%B6-%D8%A8%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%AF","والدينية فيها ."
"1586526212-1224","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","1","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1#","اخر الاخبار 
                                        
                                        سياسيون يبددون المخاوف بشأن قانون العفو الخاص
                                        بغداد/ شيماء رشيد
يثير مقترح العفو الخاص عن السجناء الذي قدمه رئيس مجلس الوزراء المستقيل عادل عبد المهدي، الأحد الماضي، إلى رئيس الجمهورية برهم صالح، جدلاً واعتراضات غير","http://alsabaah.iq/23966/%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D9%88%D9%86-%D9%8A%D8%A8%D8%AF%D8%AF%D9%88%D9%86-%D8%A7%D9%84%D9%85%D8%AE%D8%A7%D9%88%D9%81-%D8%A8%D8%B4%D8%A3%D9%86-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A7%D9%84%D8%B9%D9%81%D9%88-%D8%A7%D9%84%D8%AE%D8%A7%D8%B5","وقال التميمي: إنَّه بعد أنْ وافق رئيس الجمهورية على مقترح العفو الخاص المقدم من رئيس مجلس الوزراء وطالب - أي رئيس الجمهورية - من الأمانة العامة لمجلس الوزراء مفاتحة وزارة العدل لإعداد القوائم الخاصة بالمشمولين مع المادة القانونية وقرار الحكم وهذا يعني أنَّ العفو الخاص دخل حيز التنفيذ."
"1586526178-1020","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","3","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=3","اخر الاخبار 
                                        
                                        افتتاح مستشفى كرفاني للحجر الصحي في الموصل
                                        الموصل/ شروق ماهر
افتتحت صحة نينوى، اول مستشفى كرفاني متخصص للحجر الصحي للمصابيين بفيروس"" كورونا"" غربي الموصل، في حين اعلنت قيادة عمليات نينوى، القبض على عدد من المخالفين لقرار حظر التجوال الوقائي.","http://alsabaah.iq/23840/%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89-%D9%83%D8%B1%D9%81%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%AD%D8%AC%D8%B1-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%88%D8%B5%D9%84","وقال مدير مشروع المجسر فاضل حاجي، لـ""الصباح"": إنَّ ""الفرق الهندسية في طرق وجسور نينوى شرعت باعمار المجسر ضمن حملة مواصلة الاعمار خلال حظر التجوال في مدينة الموصل، للاسراع ببناء البنى التحتية""."
"1586526080-413","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","8","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=8","اخر الاخبار 
                                        
                                        توزيع أكثر من 11 ألف قطعة أرض سكنية في البصرة
                                        بغداد / الصباح
وزعت الحكومة المحلية في البصرة اكثر من 11 الف قطعة ارض سكنية بين المواطنين وموظفي عدد من الدوائر الحكومية بالمحافظة.","http://alsabaah.iq/22070/%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-11-%D8%A3%D9%84%D9%81-%D9%82%D8%B7%D8%B9%D8%A9-%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D8%B5%D8%B1%D8%A9","بدورها، قالت مسؤولة تخصيص قطع الأراضي السكنية في زراعة البصرة باسمة العيداني: إن عدد الأراضي المخصصة للمديرية بلغ 352 قطعة ارض سكنية، وتم الاعتماد في آلية التوزيع على قانون رقم 70 الذي يعطي الأولوية للشهادة الدراسية وعدد الأطفال وسنوات واستمرارية الخدمة."
"1586526083-441","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","8","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=8","اخر الاخبار 
                                        
                                        نواب: 75 بالمئة من البيئة المدرسية بحاجة الى التأهيل
                                        بغداد / هدى العزاوي 
يعد التعليم عنصراً مهماً وحيوياً في بناء المجتمع ثقافياً وعلمياً، إذ إنّه يسهم في بناء أفراد المجتمع ويجعلهم مواطنين مثقفين ومتعلمين فضلا عن انه يعزز قيم المواطنة ويغرس مبادئ الأخلاق","http://alsabaah.iq/22071/%D9%86%D9%88%D8%A7%D8%A8-75-%D8%A8%D8%A7%D9%84%D9%85%D8%A6%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D9%8A%D8%A6%D8%A9-%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D9%8A%D8%A9-%D8%A8%D8%AD%D8%A7%D8%AC%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D8%AA%D8%A3%D9%87%D9%8A%D9%84","وأكد الخفاجي أنه «من اجل ان ننهض بالواقع التعليمي في العراق علينا العمل على تأسيس مجلس للتعليم يهتم برسم سياسة تربوية  بالتعليم بدءا من  رياض الاطفال وانتهاء بالتعليم العالي»، لافتاً إلى ان «هذا المجلس سيهتم ايضا بوضع المناهج التي تتلاءم مع واقع العراق التعليمي للنهوض به، فضلا عن تأمين مبان مدرسية صحيحة من شأنها النهوض بمستوى الطالب والاهتمام بالواقع العلمي للمعلم بدل الاقتصار على الواقع الاقتصادي فقط، والعمل على تطوير الملاكات التدريسية لمواكبة الحداثة في العملية التربوية وايصال الفكرة»."
"1586526142-851","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","5","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=5","اخر الاخبار 
                                        
                                        الصحة العالمية تشيد بإجراءات مكافحة (كورونا) في العراق
                                        بغداد / المحافظات / مراسلو الصباح
أكدت منظمة الصحة العالمية، أن حالات الشفاء من مرض (كورونا) ستزداد في العراق، كما اكدت ان الاجراءات التي تتبعها الجهات المعنية في المطارات تتطابق مع المعايير الدولية.","http://alsabaah.iq/23175/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9-%D8%AA%D8%B4%D9%8A%D8%AF-%D8%A8%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","بدوره قال محافظ كربلاء المهندس نصيف جاسم الخطابي لـ”الصباح”، انه تقرر ايفاد ضباط ارتباط الى المنافذ الحدودية والمطارات لتسجيل المواطنين من اهالي كربلاء المقدسة القادمين من الدول المؤشر فيها فايروس (كورونا) ليتسنى لمديرية صحة كربلاء اتخاذ الاجراءات اللازمة من عمليات الفحص وتأكيد السلامة ومنح العلاج والاجراءات الصحية الأخرى، فضلا عن اطلاق حملة توعية وارشاد ووقاية من بيت الى بيت للمواطنين الذين كانوا في الدول التي تم تأشير الاصابة فيها، وتشمل الحملة مركز المدينة والاقضية والنواحي، وبتنسيق بين مديرية صحة كربلاء وقيادة العمليات والشرطة والاجهزة الامنية وادارة الوحدات الادارية ، فضلا عن تقنين دخول العراقيين من المحافظات المجاورة إلا للضرورة القصوى، ويستثنى من هذا القرار الموظفون العاملون في المحافظة."
"1586526195-1109","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","2","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=2","اخر الاخبار 
                                        
                                        حياة بمسافة مناسبة
                                        عدنان أبوزيد
الحياة قبل كورونا ليست كالتي بعدها، هذا ما تجتمع عليه النخب السياسية والأكاديمية والفكرية الغربية، وقالها بجلاء السياسي الأميركي المخضرم هنري كيسنجر، بأنَّ كورونا يقلب النظام العالمي.","http://alsabaah.iq/23923/%D8%AD%D9%8A%D8%A7%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D9%81%D8%A9-%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A9","انحسر دور الأحداث السياسية، الى حدٍ كبير، وانسحب أصحاب القرار الى الغرف، وأصبحت الريادة بيد أصحاب الاختصاص من الأطباء والممرضات والمعلمين وسائقي الشاحنات وجامعي القمامة والعاملين في المتاجر وعمال الأرصفة."
"1586526029-143","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=10","اخر الاخبار 
                                        
                                        السفير الصيني لـ «  الصباح  »: قادرون على احتواء «كورونا»
                                        بغداد / خاص الصباح
أكدَ السفيرُ الصيني في بغدادَ تشانغ تاو، ثقته بقدرة بلاده على احتواء فيروس كورونا عبر تطوير أساليب وقائية فعالة وكذلك تحديث النظام اللقاحي والصحي الذي دأبت عليه بكين منذ ظهور","http://alsabaah.iq/21394/%D8%A7%D9%84%D8%B3%D9%81%D9%8A%D8%B1-%D8%A7%D9%84%D8%B5%D9%8A%D9%86%D9%8A-%D9%84%D9%80-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD-%D9%82%D8%A7%D8%AF%D8%B1%D9%88%D9%86-%D8%B9%D9%84%D9%89-%D8%A7%D8%AD%D8%AA%D9%88%D8%A7%D8%A1-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","وتابع القول: إنه “نظراً لاعتبار مدينة ووهان منبع ذلك الفيروس، فقد اتخذت الحكومة الصينية إجراءات متكاملة لعزل المدينة ومراقبتها، ومعظم الوفيات حدثت في هذه المدينة، كما أننا نعزز انشاء المستشفيات المتخصصة لمواجهة الفيروس، وخلال الأيام العشرة الماضية تمكنت الصين من إنشاء مستشفيين متخصصين لعلاج الفيروس بسعة 2500 سرير في مدينة ووهان، وهي الاجراءات التي لاقت اشادة كبيرة من قبل المجتمع الدولي الذي قدم دعماً جيداً وثميناً للصين بهدف مساعدتها على مواجهة الفيروس، وبالمقابل -وللأسف الشديد- اتخذت دول أخرى اجراءات ضد الصين لإثارة الرعب والخوف المبالغ فيه، إذ قامت تلك الدول بالمبالغة في ردة الفعل، وبادرت الى إصدار قرارات غريبة بضمنها منع دخول المواطنين الصينيين السالمين الى بلدانها، كما ان هذه الدول تتعمد خلق الافتراءات للمبالغة بالحقيقة”."
"1586526121-665","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=6","اخر الاخبار 
                                        
                                        التربية والكهرباء تقلصان دوام العاملين وبابل تعتمد  التعليم الالكتروني في الجامعة
                                        بغداد / المحافظات / مراسلو الصباح
الإصابات الجديدة بفايروس (كورونا) التي أعلنتها وزارة الصحة، أمس الاول، دفعت خلية الازمة الى اتخاذ المزيد من الاجراءات للحد من انتشاره. من جانبها، قررت وزارة التربية","http://alsabaah.iq/22805/%D8%A7%D9%84%D8%AA%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D8%AA%D9%82%D9%84%D8%B5%D8%A7%D9%86-%D8%AF%D9%88%D8%A7%D9%85-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D9%84%D9%8A%D9%86-%D9%88%D8%A8%D8%A7%D8%A8%D9%84-%D8%AA%D8%B9%D8%AA%D9%85%D8%AF-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D8%A9",""
"1586526100-539","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=7","اخر الاخبار 
                                        
                                        الثقافة تعد دراسة ستراتيجية للنهوض بالسياحة في البلاد
                                        بغداد / اسراء السامرائي 
أعدت وزارة الثقافة والسياحة والآثار دراسة ستراتيجية للنهوض بالقطاع السياحي في البلاد، بينما نسقت مع شبكة الاعلام العراقي لترويج الاماكن السياحية .","http://alsabaah.iq/22365/%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D8%A9-%D8%AA%D8%B9%D8%AF-%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9-%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A%D8%A9-%D9%84%D9%84%D9%86%D9%87%D9%88%D8%B6-%D8%A8%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%AF",""
"1586526121-683","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=6","اخر الاخبار 
                                        
                                        التربية والكهرباء تقلصان دوام العاملين وبابل تعتمد  التعليم الالكتروني في الجامعة
                                        بغداد / المحافظات / مراسلو الصباح
الإصابات الجديدة بفايروس (كورونا) التي أعلنتها وزارة الصحة، أمس الاول، دفعت خلية الازمة الى اتخاذ المزيد من الاجراءات للحد من انتشاره. من جانبها، قررت وزارة التربية","http://alsabaah.iq/22805/%D8%A7%D9%84%D8%AA%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D8%AA%D9%82%D9%84%D8%B5%D8%A7%D9%86-%D8%AF%D9%88%D8%A7%D9%85-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D9%84%D9%8A%D9%86-%D9%88%D8%A8%D8%A7%D8%A8%D9%84-%D8%AA%D8%B9%D8%AA%D9%85%D8%AF-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D8%A9","معمل نسيج الناصرية ينتج 4000 كمامة يوميا"
"1586526105-581","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=7","اخر الاخبار 
                                        
                                        لجنة الأمر الديواني تمدّد إيقاف دخول الوافدين من 7 دول
                                        بغداد / المحافظات / مراسلو الصباح      
قرّرت لجنة الامر الديواني المكلفة بمتابعة فيروس كورونا تمديد ايقاف دخول الوافدين من سبع دول موبوءة، واهابت بالمواطنين عدم السفر الى هذه الدول، كما اوصت بعدم السفر الى النجف الاشرف","http://alsabaah.iq/22522/%D9%84%D8%AC%D9%86%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D8%B1-%D8%A7%D9%84%D8%AF%D9%8A%D9%88%D8%A7%D9%86%D9%8A-%D8%AA%D9%85%D8%AF-%D8%AF-%D8%A5%D9%8A%D9%82%D8%A7%D9%81-%D8%AF%D8%AE%D9%88%D9%84-%D8%A7%D9%84%D9%88%D8%A7%D9%81%D8%AF%D9%8A%D9%86-%D9%85%D9%86-7-%D8%AF%D9%88%D9%84","من جانبها، كثفت دائرة صحة بابل اجراءتها الوقائية والاحترازية ضد فيروس كورونا."
"1586526140-816","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","5","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=5","اخر الاخبار 
                                        
                                        تحويل أكثر من 8 آلاف محاضر الى عقود في واسط
                                        الكوت / حسن شهيد العزاوي
أبرمت الادارة المحلية في واسط عقوداً وزارية مع اكثر من ثمانية الاف محاضر مجاني، مع شمولهم بتسوية الملاكات التعليمية والتدريسية وتوزيعهم بين المدارس. وقالَ محافظ واسط الدكتور","http://alsabaah.iq/23173/%D8%AA%D8%AD%D9%88%D9%8A%D9%84-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-8-%D8%A2%D9%84%D8%A7%D9%81-%D9%85%D8%AD%D8%A7%D8%B6%D8%B1-%D8%A7%D9%84%D9%89-%D8%B9%D9%82%D9%88%D8%AF-%D9%81%D9%8A-%D9%88%D8%A7%D8%B3%D8%B7","عملهم."
"1586526121-685","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=6","اخر الاخبار 
                                        
                                        التربية والكهرباء تقلصان دوام العاملين وبابل تعتمد  التعليم الالكتروني في الجامعة
                                        بغداد / المحافظات / مراسلو الصباح
الإصابات الجديدة بفايروس (كورونا) التي أعلنتها وزارة الصحة، أمس الاول، دفعت خلية الازمة الى اتخاذ المزيد من الاجراءات للحد من انتشاره. من جانبها، قررت وزارة التربية","http://alsabaah.iq/22805/%D8%A7%D9%84%D8%AA%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D8%AA%D9%82%D9%84%D8%B5%D8%A7%D9%86-%D8%AF%D9%88%D8%A7%D9%85-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D9%84%D9%8A%D9%86-%D9%88%D8%A8%D8%A7%D8%A8%D9%84-%D8%AA%D8%B9%D8%AA%D9%85%D8%AF-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D8%A9",""
